neg,neu,pos,compound,datetime
0.0,0.619,0.381,0.5719,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.174,0.826,0.0,-0.2732,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.199,0.568,0.233,0.1531,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.103,0.897,0.0,-0.128,2024-06-29 21:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.842335
0.0,0.765,0.235,0.4717,2024-06-29 21:00:13.846698
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.846698
0.0,0.5,0.5,0.7184,2024-06-29 21:00:13.847212
0.0,0.853,0.147,0.2263,2024-06-29 21:00:13.847212
0.171,0.543,0.287,0.3612,2024-06-29 21:00:13.847212
0.259,0.647,0.094,-0.5106,2024-06-29 21:00:13.848239
0.0,0.802,0.198,0.5719,2024-06-29 21:00:13.848239
0.32,0.68,0.0,-0.5719,2024-06-29 21:00:13.848745
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.848745
0.143,0.857,0.0,-0.25,2024-06-29 21:00:13.848745
0.0,0.762,0.238,0.3612,2024-06-29 21:00:13.849275
0.0,0.492,0.508,0.7351,2024-06-29 21:00:13.849275
0.13,0.87,0.0,-0.2732,2024-06-29 21:00:13.849871
0.0,0.714,0.286,0.4215,2024-06-29 21:00:13.850385
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.850896
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.850896
0.198,0.802,0.0,-0.4939,2024-06-29 21:00:13.850896
0.0,0.806,0.194,0.34,2024-06-29 21:00:13.850896
0.0,0.879,0.121,0.0258,2024-06-29 21:00:13.850896
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.852398
0.158,0.842,0.0,-0.128,2024-06-29 21:00:13.852398
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.852398
0.0,1.0,0.0,0.0,2024-06-29 21:00:13.852398
0.28,0.72,0.0,-0.3612,2024-06-29 21:00:13.852398
0.0,1.0,0.0,0.0,2024-06-29 21:22:22.271403
0.0,0.897,0.103,0.128,2024-06-29 21:22:22.271403
0.228,0.594,0.178,-0.128,2024-06-29 21:22:22.271403
0.0,1.0,0.0,0.0,2024-06-29 21:22:41.661696
0.0,1.0,0.0,0.0,2024-06-29 22:00:13.835632
0.0,1.0,0.0,0.0,2024-06-29 22:00:13.837169
0.0,1.0,0.0,0.0,2024-06-29 22:00:13.837683
0.0,0.791,0.209,0.4404,2024-06-29 22:00:13.837683
0.308,0.45,0.242,-0.2878,2024-06-29 22:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 22:00:13.842335
0.0,1.0,0.0,0.0,2024-06-29 22:00:13.850896
0.0,1.0,0.0,0.0,2024-06-29 22:00:13.852398
0.0,0.764,0.236,0.5719,2024-06-29 22:00:13.852398
0.0,1.0,0.0,0.0,2024-06-29 22:22:22.259078
0.0,0.722,0.278,0.4019,2024-06-29 22:22:22.259078
0.0,1.0,0.0,0.0,2024-06-29 22:22:22.259078
0.0,0.879,0.121,0.0258,2024-06-29 22:22:22.271403
0.247,0.753,0.0,-0.3182,2024-06-29 22:22:22.271403
0.122,0.878,0.0,-0.2057,2024-06-29 22:22:22.271403
0.0,1.0,0.0,0.0,2024-06-29 23:00:13.834007
0.0,0.638,0.362,0.6249,2024-06-29 23:00:13.836145
0.333,0.667,0.0,-0.3612,2024-06-29 23:00:13.847724
0.0,0.752,0.248,0.5106,2024-06-29 23:22:22.270845
0.0,1.0,0.0,0.0,2024-06-29 23:22:22.271403
0.0,0.839,0.161,0.3612,2024-06-29 23:22:22.271403
0.0,1.0,0.0,0.0,2024-06-29 23:22:22.271403
0.0,1.0,0.0,0.0,2024-06-29 23:22:22.271403
0.0,1.0,0.0,0.0,2024-06-29 23:22:22.271403
0.19,0.81,0.0,-0.5719,2024-06-29 23:22:22.271403
0.206,0.794,0.0,-0.3252,2024-06-29 23:22:41.677606
0.0,0.825,0.175,0.34,2024-06-30 00:00:13.834007
0.0,0.774,0.226,0.5859,2024-06-30 00:00:13.836145
0.0,1.0,0.0,0.0,2024-06-30 00:00:13.836145
0.0,0.833,0.167,0.2023,2024-06-30 00:00:13.840287
0.0,1.0,0.0,0.0,2024-06-30 00:00:13.842335
0.0,1.0,0.0,0.0,2024-06-30 00:00:13.842335
0.0,1.0,0.0,0.0,2024-06-30 00:00:13.847724
0.0,1.0,0.0,0.0,2024-06-30 00:22:41.661696
0.0,1.0,0.0,0.0,2024-06-30 01:00:13.838692
0.0,0.784,0.216,0.296,2024-06-30 01:00:13.841313
0.0,1.0,0.0,0.0,2024-06-30 01:00:13.849871
0.0,1.0,0.0,0.0,2024-06-30 01:00:13.852398
0.0,1.0,0.0,0.0,2024-06-30 01:22:22.259078
0.0,0.775,0.225,0.4939,2024-06-30 01:22:22.271403
0.0,0.833,0.167,0.2023,2024-06-30 01:22:22.271403
0.0,0.764,0.236,0.5719,2024-06-30 01:22:41.661696
0.0,1.0,0.0,0.0,2024-06-30 02:00:13.841313
0.0,1.0,0.0,0.0,2024-06-30 02:00:13.841824
0.222,0.728,0.05,-0.6994,2024-06-30 02:00:13.842335
0.0,1.0,0.0,0.0,2024-06-30 02:00:13.847724
0.0,0.775,0.225,0.4939,2024-06-30 02:00:13.849275
0.0,0.838,0.162,0.4767,2024-06-30 02:22:22.259078
0.0,1.0,0.0,0.0,2024-06-30 02:22:22.259078
0.0,1.0,0.0,0.0,2024-06-30 13:09:37.464137
0.0,1.0,0.0,0.0,2024-06-30 13:09:37.466143
0.0,1.0,0.0,0.0,2024-06-30 13:09:37.468132
0.0,1.0,0.0,0.0,2024-06-30 13:09:37.469131
0.167,0.833,0.0,-0.1027,2024-06-30 13:09:37.473814
0.0,1.0,0.0,0.0,2024-06-30 13:09:37.477959
